Time (HH:mm:ss.fff),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s),Number of GNSS satellites used (),GpsAttNumObs (),GpsVelNumObs (),Total number of satellites used in position solution (gx/ix only) (),Primary GPS number of satellites tracked (),External GPS number of satellites tracked (),Secondary GPS number of satellites tracked (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Primary GPS position mode (),External GPS position mode (),Secondary GPS position mode (),Position accuracy north (m),Position accuracy east (m),Position accuracy down (m),Heading accuracy (deg),Pitch accuracy (deg),Roll accuracy (deg),GPS satellites used in position solution (gx/ix only) (),Glonass satellites used in position solution (gx/ix only) (),Galileo satellites used in position solution (gx/ix only) (),Beidou satellites used in position solution (gx/ix only) ()
00:46:49.400,1426380427400000000,-18,1220.400000000,37.401704374351,-121.939175383632,4.54374933242798,2.2062,-1.3175,-0.0113,-1.7727,-0.0437,-9.8641,329.226207640405,-0.544653680051361,0.599829515722459,0.0113,14,9,27,14,34,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.035,0.0538580327422974,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:50.400,1426380428400000000,-18,1221.400000000,37.4017179650194,-121.939185389836,4.52839756011963,0.8688,-0.5202,0.022,-1.1881,-0.1103,-9.8923,329.189481045738,-0.500421338267261,0.735104851152846,-0.022,14,9,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.01,0.034,0.0527121171520357,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:51.400,1426380429400000000,-18,1222.400000000,37.4017215967646,-121.939188037171,4.5170202255249,-0.0043,0.0049,0.0018,-0.7795,-0.1287,-9.7898,329.198877553578,-0.452980432830429,0.73275572419281,-0.0018,14,9,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.01,0.034,0.0521391593569049,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:52.400,1426380430400000000,-18,1223.400000000,37.4017215481487,-121.939187969319,4.50927829742432,-0.0084,0.0002,-0.0012,-0.0252,-0.1419,-9.7519,329.199335919814,-0.314840308424387,0.730979555027904,0.0012,14,9,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.034,0.0527121171520357,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:53.400,1426380431400000000,-18,1224.400000000,37.4017215663321,-121.939188041442,4.50194311141968,-0.0057,-0.0058,-0.0028,-0.0425,-0.1232,-9.8136,329.190054003533,-0.301948758033944,0.726109413769292,0.0028,14,9,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.033,0.0521391593569049,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:54.400,1426380432400000000,-18,1225.400000000,37.4017215731525,-121.939188082313,4.49525880813599,-0.0062,-0.0082,-0.002,-0.0658,-0.1335,-9.7887,329.182490960637,-0.307735631764765,0.731036850807417,0.002,14,11,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.033,0.0515662015617741,0.0108861981074856,0.0114591559026165,7,7,0,0
00:46:55.400,1426380433400000000,-18,1226.400000000,37.4017215875846,-121.939188112836,4.48773908615112,-0.0058,-0.0081,-0.0002,-0.0441,-0.1261,-9.8032,329.182433664857,-0.32251794287914,0.739745809293406,0.0002,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.034,0.0527121171520357,0.0108861981074856,0.0114591559026165,8,7,0,0
00:46:56.400,1426380434400000000,-18,1227.400000000,37.4017215945526,-121.939188131483,4.48452758789063,-0.0039,-0.0088,-0.0018,-0.0568,-0.1246,-9.8134,329.185871411628,-0.317074843825398,0.743699218079808,0.0018,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.032,0.0515662015617741,0.0108861981074856,0.0114591559026165,8,7,0,0
00:46:57.400,1426380435400000000,-18,1228.400000000,37.4017215962685,-121.939188106653,4.48026132583618,-0.0043,-0.0068,-0.0004,-0.0429,-0.1282,-9.7958,329.189939411974,-0.313121435038995,0.74782451420475,0.0004,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.032,0.0492743703812508,0.0108861981074856,0.0108861981074856,8,7,0,0
00:46:58.400,1426380436400000000,-18,1229.400000000,37.4017216063977,-121.939188036702,4.47895050048828,-0.0029,-0.0043,-0.0013,-0.0539,-0.1256,-9.7958,329.18913727106,-0.308308589559896,0.751663331432127,0.0013,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.033,0.0504202859715124,0.0108861981074856,0.0108861981074856,8,7,0,0
00:46:59.400,1426380437400000000,-18,1230.400000000,37.4017215986459,-121.939188002542,4.47899150848389,-0.0031,-0.0029,-0.0024,-0.0476,-0.1306,-9.805,329.184209834022,-0.296047292744096,0.749944458046734,0.0024,15,11,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.032,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:00.400,1426380438400000000,-18,1231.400000000,37.4017216270708,-121.93918798395,4.4817271232605,-0.002,-0.0018,-0.0023,-0.0624,-0.1259,-9.794,329.187819468132,-0.310715012299445,0.754356233069242,0.0023,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.032,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:01.400,1426380439400000000,-18,1232.400000000,37.4017216416554,-121.939188021823,4.48261022567749,-0.0017,-0.0029,-0.0022,-0.0452,-0.1226,-9.7922,329.193720933422,-0.316158111353188,0.755158373982425,0.0022,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.032,0.0492743703812508,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:02.400,1426380440400000000,-18,1233.400000000,37.4017216540992,-121.939188008733,4.48486328125,-0.0011,-0.0024,-0.0024,-0.0577,-0.1284,-9.7996,329.198820257798,-0.314496533747309,0.757908571399053,0.0024,15,11,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.031,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:03.400,1426380441400000000,-18,1234.400000000,37.401721653999,-121.939187965372,4.49197196960449,-0.0015,-0.0017,-0.0039,-0.0418,-0.1241,-9.785,329.198934849357,-0.314267350629257,0.758939895430288,0.0039,15,11,28,15,35,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.032,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:04.400,1426380442400000000,-18,1235.400000000,37.4017216463207,-121.939187991705,4.4961371421814,-0.0023,-0.0032,-0.0037,-0.0585,-0.1316,-9.8121,329.192460426272,-0.29982881419196,0.74874124667696,0.0037,15,12,28,15,35,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.032,0.0492743703812508,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:05.400,1426380443400000000,-18,1236.400000000,37.4017216641056,-121.939188059959,4.49139261245728,-0.002,-0.0044,-0.0014,-0.0439,-0.1258,-9.7901,329.190856144446,-0.306016758379373,0.75172062721164,0.0014,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.01,0.032,0.0475554969958583,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:06.400,1426380444400000000,-18,1237.400000000,37.4017217110959,-121.939188022631,4.48963832855225,-0.0014,-0.0041,-0.0017,-0.0474,-0.131,-9.7959,329.18919456684,-0.310485829181393,0.75487189508486,0.0017,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.032,0.0475554969958583,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:07.400,1426380445400000000,-18,1238.400000000,37.4017217066418,-121.939187988839,4.49026584625244,-0.0022,-0.0032,-0.0018,-0.0551,-0.1263,-9.8064,329.185241158054,-0.310715012299445,0.756762655808791,0.0018,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.032,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:08.400,1426380446400000000,-18,1239.400000000,37.4017216836009,-121.939187998986,4.4919548034668,-0.0028,-0.0031,-0.0019,-0.0447,-0.1266,-9.8002,329.186272482085,-0.320455294816669,0.764784064940623,0.0019,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.031,0.04870141258612,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:09.400,1426380447400000000,-18,1240.400000000,37.4017216966861,-121.939187973823,4.49098014831543,-0.0039,-0.0045,0.002,0.09,-0.1328,-9.7822,329.183923355125,-0.304641659671059,0.761174430831299,-0.002,15,12,28,15,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.031,0.0481284547909892,0.0108861981074856,0.0108861981074856,8,7,0,0
00:47:10.400,1426380448400000000,-18,1241.400000000,37.4017217279596,-121.939187977297,4.49131965637207,-0.0023,-0.0057,-0.0009,-0.0017,-0.1257,-9.8391,329.184782791818,-0.255481880848834,0.757793979840027,0.0009,14,12,28,14,35,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.03,0.04870141258612,0.0103132403123548,0.0108861981074856,8,7,0,0
00:47:11.400,1426380449400000000,-18,1242.400000000,37.4017217098623,-121.939188017985,4.49587440490723,-0.0029,-0.0054,-0.0029,-0.0978,-0.1246,-9.8203,329.177506227819,-0.261039571461603,0.760601473036168,0.0029,15,12,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0481284547909892,0.0103132403123548,0.0103132403123548,7,7,0,0
00:47:12.400,1426380450400000000,-18,1243.400000000,37.4017217055265,-121.939187964568,4.5011568069458,-0.0026,-0.0036,-0.0032,-0.0494,-0.1224,-9.8285,329.168338903097,-0.255195401951269,0.75934096588688,0.0032,14,12,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0475554969958583,0.0103132403123548,0.0103132403123548,7,7,0,0
00:47:13.400,1426380451400000000,-18,1244.400000000,37.4017217592906,-121.939187831592,4.50701522827148,0.0336,-0.0227,0.0153,0.4222,-0.1352,-9.6992,329.170802621616,-0.232448977484575,0.7638100366889,-0.0153,14,12,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.029,0.0492743703812508,0.0103132403123548,0.0103132403123548,7,7,0,0
00:47:14.400,1426380452400000000,-18,1245.400000000,37.4017243723922,-121.939189755449,4.50697708129883,0.7023,-0.4191,0.0133,1.5874,-0.131,-9.7735,329.17739163626,0.025038255647217,0.772690882513428,-0.0133,14,12,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.0492743703812508,0.009740282517224,0.0103132403123548,7,7,0,0
00:47:15.400,1426380453400000000,-18,1246.400000000,37.4017376097188,-121.939199560301,4.50901412963867,2.2194,-1.3157,0.0115,1.6945,-0.2409,-9.5617,329.10560002453,0.144557251711507,0.845055452038451,-0.0115,14,12,27,14,34,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.0481284547909892,0.00916732472209317,0.00916732472209317,7,7,0,0
00:47:16.400,1426380454400000000,-18,1247.400000000,37.4017633947614,-121.939218813177,4.49607753753662,3.4202,-2.0353,0.0169,1.2955,-0.0258,-9.8271,328.992039789535,-0.0311689040551168,0.871640693732521,-0.0169,7,11,27,7,35,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.028,0.0492743703812508,0.00916732472209317,0.00916732472209317,7,0,0,0
00:47:17.400,1426380455400000000,-18,1248.400000000,37.4017995488096,-121.939246068311,4.46494483947754,4.6583,-2.812,0.0405,1.5954,-0.1125,-9.8271,328.894407781245,0.328533999728014,0.824600858752281,-0.0405,7,11,26,7,33,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.028,0.0492743703812508,0.00916732472209317,0.00916732472209317,7,0,0,0
00:47:18.400,1426380456400000000,-18,1249.400000000,37.401847881371,-121.939281921203,4.4538049697876,5.9788,-3.5031,-0.0058,1.1521,-0.0869,-10.0591,329.435738306085,0.174121873940257,0.755101078202912,0.0058,7,11,24,7,32,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.027,0.0492743703812508,0.00916732472209317,0.00916732472209317,7,0,0,0
00:47:19.400,1426380457400000000,-18,1250.400000000,37.4019075818317,-121.93932515705,4.43741464614868,7.3293,-4.2175,-0.0372,2.147,-0.9153,-9.7833,329.8834475272,0.565337456455583,0.665318591705912,0.0372,7,11,25,7,32,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.01,0.028,0.0515662015617741,0.0103132403123548,0.0103132403123548,7,0,0,0
00:47:20.400,1426380458400000000,-18,1251.400000000,37.4019804929391,-121.93937795495,4.41494035720825,8.7365,-5.0909,0.0226,1.0999,-0.1704,-8.2722,329.73751517678,-0.104335614493323,0.248606387307264,-0.0226,7,10,27,7,34,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.028,0.0515662015617741,0.0103132403123548,0.0108861981074856,7,0,0,0
00:47:21.400,1426380459400000000,-18,1252.400000000,37.402063148183,-121.939437391895,4.404944896698,9.6382,-5.4581,0.0437,1.1352,-0.0033,-9.2976,330.280220800328,0.125993419149268,-0.741063612222207,-0.0437,7,10,28,7,35,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.028,0.0527121171520357,0.0103132403123548,0.0103132403123548,7,0,0,0
00:47:22.400,1426380460400000000,-18,1253.400000000,37.4021540509998,-121.939502012432,4.35094261169434,10.4814,-6.0504,0.0568,0.8454,-0.2279,-10.5273,329.905506402313,-0.197956918217699,0.425191979766584,-0.0568,7,10,28,7,34,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.01,0.029,0.0538580327422974,0.0108861981074856,0.0108861981074856,7,0,0,0
00:47:23.400,1426380461400000000,-18,1254.400000000,37.4022517942115,-121.939572661496,4.32692956924438,11.1487,-6.4465,-0.2187,1.2035,-0.1192,-11.2659,329.512858425309,1.0686235836985,0.226089145958623,0.2187,7,10,27,7,35,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0538580327422974,0.0108861981074856,0.0108861981074856,7,0,0,0
00:47:24.400,1426380462400000000,-18,1255.400000000,37.4023545084323,-121.939648654836,4.4186806678772,11.7092,-6.9201,0.1568,1.0005,-0.078,-10.1886,329.06801399317,-0.0206837764042227,0.637014476626449,-0.1568,7,10,27,7,35,,26,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.028,0.0538580327422974,0.0108861981074856,0.0108861981074856,7,0,0,0
00:47:25.400,1426380463400000000,-18,1256.400000000,37.402462562843,-121.939729610032,4.42379093170166,12.2858,-7.3897,-0.0167,0.667,-0.1323,-10.0104,328.734437964845,0.312548477243864,0.458137052986606,0.0167,7,8,28,7,36,,26,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.01,0.029,0.0561498639228207,0.0108861981074856,0.0114591559026165,7,0,0,0
00:47:26.400,1426380464400000000,-18,1257.400000000,37.4025760074328,-121.939814781834,4.46494579315186,12.9015,-7.6835,-0.1141,0.8455,-0.0829,-9.8299,329.004702156808,0.462949898465705,0.77979555917305,0.1141,6,7,28,6,35,,25,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0555769061276899,0.0108861981074856,0.0114591559026165,6,0,0,0
00:47:27.400,1426380465400000000,-18,1258.400000000,37.4026945195467,-121.939902888714,4.45169639587402,13.394,-7.9116,0.0043,0.4509,-0.3115,-11.2003,329.21394634359,0.170684127169472,0.444156882785414,-0.0043,6,7,29,6,36,,26,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0572957795130823,0.0108861981074856,0.0108861981074856,6,0,0,0
00:47:28.400,1426380466400000000,-18,1259.400000000,37.4028170721581,-121.939993915396,4.42194843292236,13.7953,-8.2197,-0.0031,0.4909,-0.468,-10.5434,329.007051283768,0.0784952179329228,0.70766017276608,0.0031,6,6,29,6,36,,27,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.011,0.03,0.0572957795130823,0.0108861981074856,0.0108861981074856,6,0,0,0
00:47:29.400,1426380467400000000,-18,1260.400000000,37.4029430355345,-121.940088578225,4.30149221420288,14.1253,-8.5298,0.1524,0.1044,-0.586,-9.8389,328.624888434416,-0.114992629482756,-0.0843966832227702,-0.1524,6,6,28,6,35,,27,,gxInteger (24),,RTK Integer (6),,,0.011,0.01,0.03,0.058441695103344,0.0108861981074856,0.0108861981074856,6,0,0,0
00:47:30.400,1426380468400000000,-18,1261.400000000,37.4030713862512,-121.940186223707,4.23584175109863,14.388,-8.6769,0.159,0.1664,0.0431,-10.477,328.58793265663,-0.439630516203881,0.469882687786788,-0.159,6,6,27,6,34,,25,,gxInteger (24),,RTK Integer (6),,,0.013,0.011,0.029,0.0578687373082131,0.0108861981074856,0.0108861981074856,5,0,0,0
00:47:31.400,1426380469400000000,-18,1262.400000000,37.4032018215644,-121.940284514603,4.21505928039551,14.5275,-8.7244,-0.2619,0.2961,-0.2644,-9.9951,328.977887731996,0.581494866278272,0.644061857506558,0.2619,12,6,25,5,34,,29,,gxInteger (24),ixInteger (29),RTK Integer (6),,,0.013,0.012,0.03,0.0590146528984748,0.0108861981074856,0.0108861981074856,5,0,0,0
00:47:32.400,1426380470400000000,-18,1263.400000000,37.4033333445572,-121.940382597559,4.34074735641479,14.6273,-8.7081,-0.1382,0.1384,-0.4205,-10.3936,329.031000919604,0.489821619057341,1.01201535353957,0.1382,5,2,29,5,36,,29,,gxInteger (24),ixInteger (29),RTK Integer (6),,,0.013,0.015,0.029,0.0578687373082131,0.0108861981074856,0.0108861981074856,5,0,0,0
00:47:33.400,1426380471400000000,-18,1264.400000000,37.4034657381988,-121.940481102321,4.41027307510376,14.7149,-8.7629,-0.0332,-0.0332,-0.0497,-10.033,328.960126040347,0.0269290163711487,0.796755109908923,0.0332,5,2,30,5,36,,30,,gxInteger (24),ixInteger (29),RTK Integer (6),,,0.013,0.017,0.029,0.0595876106936056,0.0103132403123548,0.0108861981074856,5,0,0,0
00:47:34.400,1426380472400000000,-18,1265.400000000,37.4035974615862,-121.940580209349,4.40006113052368,14.5222,-8.7237,0.0346,-0.5611,0.1766,-9.4761,328.796890364514,-0.276624023489161,0.903898217598387,-0.0346,15,7,32,15,38,,30,,gxInteger (24),,RTK Integer (6),,,0.012,0.014,0.028,0.0595876106936056,0.0103132403123548,0.0108861981074856,5,0,0,0
